Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
B - IA probable (signaux modérés)	2	Realytics	https://www.realytics.io/fr/	2014	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Realytics digitalise la télévision en permettant de mesurer son efficacité sur les leviers digitaux. C’est aujourd’hui le premier acteur européen à analyser tous les impacts d’une campagne pub TV : performance business (trafic, téléchargement d’apps, conversions…) comme effet branding (socio-demo, géoloc, search …). Avec ces indicateurs les annonceurs TV possèdent alors toutes les clés pour optimiser leur plan média et leurs investissements.  Reconnu pour son excellence technologique, Realytics a développé un algorithme unique de scoring permettant d’identifier qui, parmi les visiteurs du site web de la marque, a été exposé à son spot TV et a réagi instantanément. Au cœur de la convergence TV-Digital, cette innovation majeure permet aux annonceurs d’élaborer des scénarios de campagnes cross-media alliant puissance de la TV et performance du digital.   Plus encore, la société anticipe les performances drive to web d’un ou de plusieurs plans médias TV pour permettre aux annonceurs d’affiner leurs choix en avance de phase. Enfin, en plus de mesurer les performances d’un spot, Realytics capture l’incrément de trafic généré par l’effet de notoriété d’une campagne sur le long terme.  Avec plus de 5,5 milliards de visites trackées pour 300 clients dans 32 pays, Realytics s’impose aujourd’hui comme l’acteur incontournable du présent mais surtout du futur de la télévision. IPTV, VOL, replay… La TV est en profonde mutation ! Realytics innove constamment pour être au plus proche des besoins de ses clients, annonceurs comme agences, et pour accompagner les régies publicitaires dans cette transformation digitale.	+2 algorithme
B - IA probable (signaux modérés)	2	Lettria	http://lettria.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Lettria brings business and technology teams together on a no-code collaborative framework, to guide them through every step of a text processing project :

Step 1 / Data Collection &amp; Prepration
Step 2 / Data Annotation &amp; Ontology Management
Step 3 / NLP Engine Customization
Step 4 / Demo and output management	+2 nlp; +2 annotation; -2 no-code
B - IA probable (signaux modérés)	2	SKYLD	https://www.skyld.io/	2023	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Skyld sécurise les modèles d'IA embarqués contre l'extraction, la copie, le vol et la manipulation, grâce à une transformation mathématique. Notre solution permet un contrôle précis du deploiement et du respect des licences.	+2 embarqué
B - IA probable (signaux modérés)	2	Oupi Technologies	https://oupi.com/	2021	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Oupi Technologies est une start-up française qui développe une plateforme multi-IA centralisée qui permet aux modèles de collaborer (génération de réponse en parallèle, validation croisée, consensus), garantissant ainsi aux utilisateurs d'obtenir toujours le résultat le plus fiable.	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Sharelock	www.sharelock.co	2020	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Sharelock révolutionne l’assurance vélo grâce à l’IA. Son application accompagne le cycliste au quotidien afin d'encourager les bonnes pratiques. C'est aussi la référence en matière d'assurance de flottes, grâce à ses solutions embarquées.	+2 embarqué
B - IA probable (signaux modérés)	2	Neuralk-AI	www.neuralk-ai.com	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Chez Neuralk, nous avons développé le premier modèle d’IA conçu pour traiter automatiquement les données tabulaires (clients, produits, transactions). Via une API simple, il gère déduplication, enrichissement, détection de fraude, ou encore prévision de ventes.	+2 détection
B - IA probable (signaux modérés)	2	Qynapse	https://qynapse.com/	2015	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	The future of neuroimaging analysis is here and Qynapse is leading the way. For clinicians on the front lines, for patients and their families, for payers, and for pharma – we offer peace of mind by providing results you can trust. Headquartered in France, in the United States and in Canada, the Qynapse team, with our world-renowned team of scientific and clinical partners, is wholly dedicated to aspiring to bring the entire neuroscience community and their patients the clearest, most accurate and reliable predictors and objective measures of devastating CNS disorders such as Alzheimer's disease, multiple sclerosis and Parkinson’s disease.  We are constantly evolving, refining and testing our FDA-cleared and CE-marked neuroimaging software platform, QyScore®, which is powered by proprietary Artificial Intelligence, to provide physicians, pharma researchers and payers a reliable layer of precision when reading an MRI scan. QyPredict®, our predictive research-use-only platform powered by machine learning algorithms, is being designed to transform what we know about CNS disease trajectory, with the potential to dramatically increase the likelihood of a successful clinical trial.	+3 machine learning; -1 powered by
B - IA probable (signaux modérés)	2	Spoon	www.spoon.ai	2015	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	SPooN est une startup qui facilite l'adoption de l'IA en l'incarnant dans des personnages interactifs au service de l'humain. Nos avatars incarnent les services urbains et offrent aux citoyens une interface intuitive et inclusive pour interagir avec le numérique (via mobile, web, kiosque…).	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	SPIX Industry	www.spix-industry.com	2013	L'IA est indispensable au fonctionnement de mon produit	Occitanie	Siri, Plaud et Alexa à la maison, SPIX au travail !
Première solution d’IA vocale qui permet la génération et la structuration de mémos métiers et de notes professionnelles, 100% dédiée aux opérateurs de terrain de l’industrie (embarqué ou hors-cloud, robuste aux bruit, mains libres, par la voix).	+2 embarqué
B - IA probable (signaux modérés)	2	Samp	http://samp.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	A 3D streaming web portal that works with zero plugins and zero training on standard machines	+2 training
B - IA probable (signaux modérés)	2	Pelago	www.pelagosoftware.com	2024	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Pelago est un agent de transformation qui relie stratégie, opérations, data et technologie. Avec le jumeau numérique de la transformation, Pelago permet de piloter les transformations digitales et agentiques, du cadrage à l’exécution, avec une vision partagée orientée valeur.	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Lipstip	www.lipstip.com	2023	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	Lipstip est une Deeptech qui développe une IA souveraine, frugale et experte dédiée à la Propriété Intellectuelle. Nos modèles propriétaires automatisent les tâches juridiques complexes (recherche, comparaison, rédaction) pour diviser par 5 le temps de traitement des dossiers de marques et brevets.	+3 nos modèles; -1 automatise
B - IA probable (signaux modérés)	2	Sipearl	www.sipearl.com	2019	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	SiPearl développe des microprocesseurs haute performance et basse consommation souverains pour le supercalcul, l’inférence d’IA et les centres de données. Actuellement en fabrication, son premier microprocesseur Rhea1 équipera notamment le centre de calcul le plus puissant d’Europe, JUPITER.	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Smartway	www.smartway.ai	2012	J'ai intégré l'IA pour améliorer mon produit	Pays de la Loire	Smartway aide les distributeurs alimentaires à transformer le gaspillage alimentaire en rentabilité et impact durable. Nos solutions pilotées par IA renforcent l'efficacité, l'impact ESG et la confiance client — avec des résultats mesurables et un ROI positif en 90 jours.	+2 transformer
B - IA probable (signaux modérés)	2	Everdian	https://everdian.com/	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Solution spécialisée dans la collecte et le traitement massif de données hétérogènes en temps réel via IA pour la détection précoce d'événements, la fraude et la désinformation.	+2 détection
B - IA probable (signaux modérés)	2	ai-vidence	https://www.ai-vidence.com/	2021	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Edition logiciel et accompagnement professionnel pour des IA de Confiance : robuste, éthique et légal. Nous simplifions et rendons explicables vos IA : contrôle, maintien de performance dans le temps, frugalité et adoption par vos équipes métier.	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	AIOLIV	http://aioliv.com	2020	Mon produit sert au développement ou à la gestion de l'IA	Provence-Alpes-Côte d'Azur	Assemblage station de travail &amp; serveurs multi-GPU pour entrainement et inférence IA	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Eden AI	www.edenai.co	2017	Mon produit sert au développement ou à la gestion de l'IA	Auvergne-Rhône-Alpes	Eden AI aide les éditeurs de logiciels à intégrer facilement des fonctionnalités d’IA dans leurs produits. Nous regroupons les meilleurs modèles du marché via une API unique et permettons de les orchestrer en workflows pour créer des usages IA robustes, scalables et évolutifs.	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	ALLONIA	https://allonia.com	2020	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	The platform to accelerate and secure Artificial Intelligence projects	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Astran	https://astran.ai	2021	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Confidential Data Cloud	+2 catégorie=tooling IA
B - IA probable (signaux modérés)	2	Alternative Digitale	https://www.alternativedigitale.com/	2016	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	La société Alternative Digitale est une entreprise française spécialisée dans la transformation numérique des entreprises. Elle propose des services et des solutions pour accompagner les organisations dans leur évolution digitale, en mettant l’accent sur l’automatisation des processus, la gestion des données et l’optimisation des outils numériques.	+1 optimisation; -1 automatisation; +2 catégorie=tooling IA
