Catégorie	Startup	Tier	Région	Titre du poste	Lien offre	Tech startup	Site startup
Sales / Business	BatvoiceAI	A	Île-de-France	Customer Voice	https://www.batvoice.com/challenges/ventes	NLP, traitement du langage, speech-to-text, reconnaissance vocale	https://www.batvoice.com/
Sales / Business	BatvoiceAI	A	Île-de-France	email.attr('placeholder','Please enter a business email');	https://www.batvoice.com/challenges/ventes	NLP, traitement du langage, speech-to-text, reconnaissance vocale	https://www.batvoice.com/
Sales / Business	Celest.Science	A	Occitanie	Agribusiness	https://www.celest.science/contact	machine learning, deep learning	https://www.celest.science
Sales / Business	Continuity	B	Île-de-France	Business Analyst | 6-months internship	https://careers.continuity-tech.ai/jobs/7147037-business-analyst-6-months-internship	machine learning	https://www.continuity-tech.ai/
Sales / Business	Continuity	B	Île-de-France	Business Partner	https://careers.continuity-tech.ai/jobs/6874643-business-partner	machine learning	https://www.continuity-tech.ai/
Sales / Business	Continuity	B	Île-de-France	Pauline Huesca ﻿ Customer Care Lead	https://careers.continuity-tech.ai/en-GB/people/3085012-pauline-huesca	machine learning	https://www.continuity-tech.ai/
Sales / Business	Continuity	B	Île-de-France	Thibaut Le Mons Head of Customer Success	https://careers.continuity-tech.ai/en-GB/people/3085020-thibaut-le-mons	machine learning	https://www.continuity-tech.ai/
Sales / Business	Daijobu AI	A	Île-de-France	Customer	https://daijobu.ai/use-case-customer-experience-improvement-daijobu-ai/	machine learning, nos modèles, notre modèle, entraîné	https://daijobu.ai
Sales / Business	Datategy	A	Île-de-France	Customer stories	https://www.datategy.net/customer-stories/	machine learning, data scientist, data science	https://www.datategy.net
Sales / Business	Datategy	A	Île-de-France	Datategy Customers	https://www.datategy.net/datategy-customers/	machine learning, data scientist, data science	https://www.datategy.net
Sales / Business	Datategy	A	Île-de-France	Sales	https://www.datategy.net/ai-platform-in-sales/	machine learning, data scientist, data science	https://www.datategy.net
Sales / Business	Datategy	A	Île-de-France	Sales &#038; Marketing	https://www.datategy.net/ai-in-sales-marketing/	machine learning, data scientist, data science	https://www.datategy.net
Sales / Business	DecisionBrain	B	Île-de-France	Customers	https://decisionbrain.com/customers/	machine learning	https://decisionbrain.com/
Sales / Business	DecisionBrain	B	Île-de-France	How OR and Data Science Teams Create Business Value	https://decisionbrain.com/how-or-and-data-science-teams-create-business-value/	machine learning	https://decisionbrain.com/
Sales / Business	DecisionBrain	B	Île-de-France	Sales &#038; Operations Planning	https://decisionbrain.com/sales-operations-planning/	machine learning	https://decisionbrain.com/
Sales / Business	DeepHawk	B	Bretagne	Sales Director, France	https://deephawk.ai/temp/sales-director-france/	machine learning	https://www.deephawk.ai/
Sales / Business	DeepHawk	B	Bretagne	Sales Director, Germany	https://deephawk.ai/temp/sales-director-germany/	machine learning	https://www.deephawk.ai/
Sales / Business	DeepHawk	B	Bretagne	Sales Director, USA	https://deephawk.ai/temp/sales-director-usa/	machine learning	https://www.deephawk.ai/
Sales / Business	Giskard AI	A	Île-de-France	Enterprise Account Executive - DACH marketFull-TimeParisA few days at home	https://www.welcometothejungle.com/en/companies/giskard/jobs/senior-enterprise-account-executive-dach-market_paris	regression, annotation, dataset, open-source	https://www.giskard.ai/
Sales / Business	Giskard AI	A	Île-de-France	Enterprise Account Executive - EMEA marketFull-TimeParisA few days at home	https://www.welcometothejungle.com/en/companies/giskard/jobs/enterprise-account-executive-emea-market_paris	regression, annotation, dataset, open-source	https://www.giskard.ai/
Sales / Business	Gladia	B	Bretagne	Rencontrez Constant, Head of Sales	https://www.welcometothejungle.com/fr/companies/gladia#asset-modal-1127342	fine-tuning, open-source, speech-to-text	https://www.gladia.io/
Sales / Business	Gravite.io	B	Île-de-France	Effective Techniques for Overcoming Sales ObjectionsSyrbain CellierCEO @Gravite	https://www.gravite.io/analyzing-prospect-objections-with-ai/blog-articles-objection-analysis/strategies-for-handling-objections	unsupervised, speech-to-text	https://www.gravite.io
Sales / Business	Gravite.io	B	Île-de-France	PipedriveConnect your business data to Gravite	https://www.gravite.io/integrations/pipedrive	unsupervised, speech-to-text	https://www.gravite.io
Sales / Business	Gravite.io	B	Île-de-France	SalesforceSync your business data with Gravite for insights	https://www.gravite.io/integrations/salesforce	unsupervised, speech-to-text	https://www.gravite.io
Sales / Business	Gravite.io	B	Île-de-France	ZendeskConverts Zendesk tickets into business action	https://www.gravite.io/integrations/zendesk	unsupervised, speech-to-text	https://www.gravite.io
Sales / Business	HrFlow.ai	B	Île-de-France	Create an account	https://hrflow.ai/signup/	machine learning, embedding	http://hrflow.ai/
Sales / Business	HrFlow.ai	B	Île-de-France	Customers' stories	https://hrflow.ai/customers/	machine learning, embedding	http://hrflow.ai/
Sales / Business	HyLight	B	Île-de-France	Co fondateur & Directeur commercial	https://hylight.aero/careers	lidar	http://hylight.aero
Sales / Business	Illuin Technology	A	Île-de-France	Mobilisez la GenAI pour analyser la voix du client et obtenir des insights inédits	https://www.illuin.tech/produits/analyze-conversations-et-agents/plateforme-ia-de-generation-analyses/speech-analyzer/	traitement du langage, R&D, data science, MLOps	https://www.illuin.tech
Sales / Business	Kalray	B	Auvergne-Rhône-Alpes	Contact Sales	https://www.kalrayinc.com/contact-us	machine learning	https://www.kalrayinc.com
Sales / Business	Kalray	B	Auvergne-Rhône-Alpes	Sales	https://www.kalrayinc.com/contact-us	machine learning	https://www.kalrayinc.com
Sales / Business	Koyeb	A	Île-de-France	Founding Sales/CS - Europe	https://www.koyeb.com/careers	fine-tuning, GPU, inference, embedding	http://koyeb.com
Sales / Business	Koyeb	A	Île-de-France	customer stories	https://www.koyeb.com/customers	fine-tuning, GPU, inference, embedding	http://koyeb.com
Sales / Business	Lipstip	B	Nouvelle-Aquitaine	Customers	https://www.lipstip.com/customers/	researcher	https://www.lipstip.com
Sales / Business	Lixo	B	Île-de-France	Rencontrez François, Head of Sales	https://www.welcometothejungle.com/fr/companies/lixo#asset-modal-1027628	vision par ordinateur	http://lixo.tech
Sales / Business	Lucky cart	A	Île-de-France	IMPACT BUSINESS	https://www.luckycart.com/vos-challenges/portfolio-opportunities	machine learning, data scientist, data science	https://www.luckycart.com/
Sales / Business	Maki people	B	Île-de-France	Customers	https://www.makipeople.com/customers	embedding, data scientist	https://www.makipeople.com/
Sales / Business	Neuralk-AI	A	Île-de-France	Customer Intelligence	https://www.neuralk-ai.com/frontier-ai-for-customer-intelligence-the-best-foundation-model-for-commerce	machine learning, embedding, regression, open-source, data science	https://www.neuralk-ai.com
Sales / Business	Neuralk-AI	A	Île-de-France	LEARN MOREBFM Business (Tech&Co)09-Dec-2025Watch it!	https://www.bfmtv.com/economie/replay-emissions/01-business/video-ia-l-ambition-francaise-avec-neuralk-ai-09-12_VN-202512090984.html	machine learning, embedding, regression, open-source, data science	https://www.neuralk-ai.com
Sales / Business	Neuralk-AI	A	Île-de-France	Sales Optimization	https://www.neuralk-ai.com/frontier-ai-for-sales-optimization-the-best-foundation-model-for-commerce	machine learning, embedding, regression, open-source, data science	https://www.neuralk-ai.com
Sales / Business	PROPHESEE	A	Île-de-France	CenturyArks Launches First Commercial Event-Based Vision Camera Module with MIPI Interface	https://www.prophesee.ai/2025/10/28/centuryarks-launches-first-commercial-event-based-vision-camera-module-with-mipi-interface/	computer vision, computer-vision	https://www.prophesee.ai
Sales / Business	SAHAR	B	Île-de-France	Customer Success Manager Confirmé.e - Paris Opérations &middot; Paris &middot; Hybride	https://jobs.sahar.fr/jobs/5879266-customer-success-manager-confirme-e-paris	deep learning, clustering	https://sahar.fr/
Sales / Business	SAHAR	B	Île-de-France	International Account Executive Sales &middot; Paris &middot; Hybride	https://jobs.sahar.fr/jobs/6918673-international-account-executive	deep learning, clustering	https://sahar.fr/
Sales / Business	SAHAR	B	Île-de-France	Key Account Manager Sales &middot; Paris &middot; Hybride	https://jobs.sahar.fr/jobs/6948396-key-account-manager	deep learning, clustering	https://sahar.fr/
Sales / Business	SAHAR	B	Île-de-France	Sales Administration Specialist (ADV) Sales &middot; Paris &middot; Hybride	https://jobs.sahar.fr/jobs/7084665-sales-administration-specialist-adv	deep learning, clustering	https://sahar.fr/
Sales / Business	Seedext	B	Île-de-France	Sales	https://www.seedext.com/solutions/sales	open-source, speech-to-text	https://www.seedext.com
Sales / Business	Stellia	B	Île-de-France	Business	https://stellia.ai/en/business	notre modèle, entraîné	https://www.stellia.ai
Sales / Business	Trezy	B	Île-de-France	Customer Stories	https://www.trezy.io/customers	machine learning, OCR	https://www.trezy.io/
Sales / Business	Trezy	B	Île-de-France	Customers	https://www.trezy.io/customers	machine learning, OCR	https://www.trezy.io/
Sales / Business	Trezy	B	Île-de-France	E-commerce Track multi-channel revenue, manage inventory timing, and forecast sales peaks accurately. Learn more →	https://www.trezy.io/cashflow-for-ecommerce	machine learning, OCR	https://www.trezy.io/
Sales / Business	ULEX	B	Auvergne-Rhône-Alpes	Support client	https://www.voxibot.ai/nos-callbots/support-client/	traitement du langage, reconnaissance vocale	https://www.voxibot.ai/
Sales / Business	VizioSense	A	Hauts-de-France	, IoT, and business.	https://www.viziosense.com/careers	computer vision, edge AI, labeling, computer-vision	https://www.viziosense.com/
Sales / Business	Wakeo	B	Île-de-France	Customer Success Manager - Large Accounts (H/F)	https://www.welcometothejungle.com/fr/companies/wakeo/jobs/customer-success-manager-large-accounts_paris	machine learning	http://wakeo.co
Sales / Business	Wakeo	B	Île-de-France	Sales Lead Generation - 6 months Internship	https://www.welcometothejungle.com/fr/companies/wakeo/jobs/sales-lead-generation-6-months-internship_paris	machine learning	http://wakeo.co
Sales / Business	Wakeo	B	Île-de-France	Strategic Account Executive (M/F)	https://www.welcometothejungle.com/fr/companies/wakeo/jobs/strategic-account-executive-m-f_paris	machine learning	http://wakeo.co
Sales / Business	Wakeo	B	Île-de-France	Strategic Account Executive - DACH Market (M/F)	https://www.welcometothejungle.com/fr/companies/wakeo/jobs/strategic-account-executive-dach-market-m-f_hamburg	machine learning	http://wakeo.co
Sales / Business	XXII	A	Île-de-France	Senior Account Executive (F/H)	https://www.welcometothejungle.com/fr/companies/xxii-group/jobs/account-executive-senior-h-f_puteaux	computer vision, computer-vision, vision par ordinateur	https://www.xxiiai.com
Sales / Business	datahawk	B	Île-de-France	Customers	https://datahawk.co/customers/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Discover customer stories	https://datahawk.co/customers/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Forecast sales to optimize inventory, benchmark competitors, and plan growth.	https://datahawk.co/use-cases/amazon-sales-estimates/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Grow sales	https://datahawk.co/overview/optimize-growth/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Multi-account dashboard with white-label reports, AI alerts, and role-based access.	https://datahawk.co/use-cases/agency-analytics/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Sales Estimates	https://datahawk.co/use-cases/amazon-sales-estimates/	machine learning	https://datahawk.co/
Sales / Business	datahawk	B	Île-de-France	Track sales, ads, SEO, inventory, and more in one place with an approved Walmart Marketplace solution.	https://datahawk.co/marketplaces/walmart-analytics/	machine learning	https://datahawk.co/
Sales / Business	dust	B	Île-de-France	Contact sales	https://dust.tt/home/contact	model training	https://dust.tt/
Sales / Business	dust	B	Île-de-France	Customer Stories	https://dust.tt/customers	model training	https://dust.tt/
Sales / Business	dust	B	Île-de-France	Customer Support	https://dust.tt/home/solutions/customer-support	model training	https://dust.tt/
Sales / Business	dust	B	Île-de-France	Sales	https://dust.tt/home/solutions/sales	model training	https://dust.tt/
Sales / Business	dust	B	Île-de-France	Talk to sales	https://dust.tt/home/contact	model training	https://dust.tt/
Stage / Alternance	Adaptive ML	A	Île-de-France	Technical Staff, Intern	https://jobs.ashbyhq.com/adaptive-ml/1f4ff415-2735-475a-9d55-ca5e7ddaaf02	reinforcement learning, fine-tuning, inference	https://www.adaptive-ml.com/
Stage / Alternance	Bleckwen	A	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	data scientist, data science	https://www.bleckwen.ai
Stage / Alternance	Botfuel	A	Île-de-France	Chatbot interne entreprise	https://botnation.ai/site/fr/chatbot-entreprise/	machine learning, traitement du langage, nos modèles, GPU, speech-to-text	http://botfuel.io
Stage / Alternance	Cobl	B	Nouvelle-Aquitaine	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	fine-tuning, data science	https://www.cobl.ai/
Stage / Alternance	GLIMPS	B	Bretagne	Site internet	https://www.glimps.fr/	deep learning	https://www.glimps.re
Stage / Alternance	Gladia	B	Bretagne	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	fine-tuning, open-source, speech-to-text	https://www.gladia.io/
Stage / Alternance	Lixo	B	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	vision par ordinateur	http://lixo.tech
Stage / Alternance	Nano Corp	B	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	machine learning	https://nanocorp.ai
Stage / Alternance	Orakl Oncology	B	Île-de-France	Computational Biologist InternStageLe Kremlin-Bicêtre, Paris	https://www.welcometothejungle.com/fr/companies/orakl-oncology/jobs/intern-computational-biologist	PhD, researcher, data scientist	http://orakl-oncology.com
Stage / Alternance	Orakl Oncology	B	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	PhD, researcher, data scientist	http://orakl-oncology.com
Stage / Alternance	Visionairy	A	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	computer vision, edge AI, computer-vision	https://www.visionairy.io/
Stage / Alternance	Visionairy	A	Île-de-France	Stage R&D - Génération artificielle d'images pour la vision industrielleStagePalaiseauTélétravail fréquent	https://www.welcometothejungle.com/fr/companies/visionairy/jobs/stage-r-d-generation-artificielle-d-images-pour-la-vision-industrielle_palaiseau	computer vision, edge AI, computer-vision	https://www.visionairy.io/
Stage / Alternance	Wakeo	B	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	machine learning	http://wakeo.co
Stage / Alternance	WeDiagnostiX	B	Île-de-France	&#8211; internal évaluation based on a test set of 453 panoramic Xray	https://wediagnostix.ai/	réseaux de neurones, entraîné	https://wediagnostix.ai
Stage / Alternance	XXII	A	Île-de-France	Graphiste - STAGE (H/F)	https://www.welcometothejungle.com/fr/companies/xxii-group/jobs/content-producer-h-f-stage_puteaux	computer vision, computer-vision, vision par ordinateur	https://www.xxiiai.com
Stage / Alternance	XXII	A	Île-de-France	Offres de stage	https://www.welcometothejungle.com/fr/pages/stage	computer vision, computer-vision, vision par ordinateur	https://www.xxiiai.com
Stage / Alternance	crunch dao	A	Île-de-France	CrunchDAO Technologie, information et Internet	https://www.linkedin.com/company/crunchdao?trk=similar-pages	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Offres d’emploi Ingénieur en apprentissage machine 148 937 postes à pourvoir	https://www.linkedin.com/jobs/machine-learning-engineer-jobs?trk=organization_guest-browse_jobs	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Offres d’emploi Stagiaire	https://www.linkedin.com/jobs/intern-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Offres d’emploi Stagiaire 71 196 postes à pourvoir	https://www.linkedin.com/jobs/intern-jobs?trk=organization_guest-browse_jobs	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Offres d’emploi Stagiaire de printemps	https://www.linkedin.com/jobs/spring-intern-jobs?trk=organization_guest_linkster_link	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Offres d’emploi Stagiaire en gestion des risques 423 postes à pourvoir	https://www.linkedin.com/jobs/risk-management-intern-jobs?trk=organization_guest-browse_jobs	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	crunch dao	A	Île-de-France	Score Technologie, information et Internet	https://www.linkedin.com/company/webuildscore?trk=similar-pages	machine learning, computer vision, researcher, open-source, data scientist, computer-vision	https://www.crunchdao.com/
Stage / Alternance	kentyou	B	Auvergne-Rhône-Alpes	Internships / Stages en Alternance	https://kentyou.com/2023/09/12/alternance/	researcher, R&D, open-source, data scientist	https://kentyou.com/
